recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/vegetables-recipes/the-ultimate-carrots/,The ultimate carrots,40 minutes                                                    ,"Super easy                                                    
","['1.5 kg carrots , use heritage ones if you can find them', '2 clementines', '1 tablespoon red wine vinegar', '1 large knob of unsalted butter', '½ a bunch of fresh thyme']"
https://www.jamieoliver.com/recipes/turkey-recipes/jamie-s-easy-turkey/,Jamie's easy turkey,3 hours                                                    ,"Not too tricky                                                    
","['1 x 6 kg higher-welfare turkey , with giblets', '125 g unsalted butter', '1 clementine', '½ a bunch of fresh woody herbs, such as bay, sage, rosemary , (15g)', '2 onions', '2 sticks of celery', '2 carrots']"
https://www.jamieoliver.com/recipes/fruit-recipes/cheat-s-cranberry-sauce/,Cheat's cranberry sauce,10 minutes                                                    ,"Super easy                                                    
","['1 eating apple', '1 knob of unsalted butter', '1 fresh bay leaf , optional', '1 cinnamon stick , or 1 pinch of ground cinnamon', '1 x 250 g jar of quality cranberry sauce']"
https://www.jamieoliver.com/recipes/rice-recipes/sushi-rolls/,Sushi rolls,50 minutes plus cooling                                                    ,"Super easy                                                    
","['200 g sushi rice', '1 tablespoon rice vinegar', '2 sheets of nori', '¼ of a cucumber', '¼ of a red pepper', '½ a carrot', '½ a small ripe avocado']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roast-vegetable-salad/,Roast vegetable salad,1 hour                                                    ,"Not too tricky                                                    
","['6 plum tomatoes', '2 large red onions', '4 long red peppers', '2 yellow peppers', '6 cloves of garlic', 'extra virgin olive oil', '1 tablespoon baby capers', '1 teaspoon paprika', '4 tablespoons extra virgin olive oil , plus extra for drizzling', '½ lemon']"
https://www.jamieoliver.com/recipes/fruit-recipes/frozen-yoghurt-layer-cake/,Frozen yoghurt layer cake,15 minutes plus freezing                                                    ,"Super easy                                                    
","['250 g strawberries', '16 tablespoons natural yoghurt', '250 g bananas', '250 g raspberries', '250 g blackberries', 'seasonal berries']"
https://www.jamieoliver.com/recipes/rice-recipes/rice-peas-with-jerk-roasted-veg/,Rice & peas with jerk roasted veg,1 hour 50 minutes plus marinating                                                    ,"Showing off                                                    
","['125 g dried red kidney beans , or 1 x 400g tin of kidney beans', '2 cloves of garlic', '2 spring onions', 'a few sprigs of thyme', '½ teaspoon allspice berries', '1 stick of cinamon', '100 g block of coconut cream', '1 scotch bonnet chilli', '400 g brown rice', 'fat-free natural yoghurt', 'JERK MARINADE', '4 spring onions', '½ a bunch of fresh thyme', '3 fresh bay leaves', '1 teaspoon ground cloves', '1 teaspoon ground allspice', '1 teaspoon ground nutmeg', '6 tablespoons white wine vinegar', '1 tablespoon runny honey', '1 scotch bonnet chilli', '4 cloves of garlic', '6 tablespoon golden rum', 'olive oil', 'ROASTED VEG', '1 acorn squash', '1 gem squash', '2 green peppers', '250 g okra', '6 spring onions', '4 cloves of garlic', 'PICKLE', '1 red onion', '1-2 scotch bonnet chillies', '8 tablespoons red wine vinegar', '4 fresh bay leaves', '1 heaped teaspoon sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/rice-lentil-stuffed-aubergines/,Rice & lentil-stuffed aubergines,1 hour 10 minutes                                                    ,"Not too tricky                                                    
","['2 large classic aubergines', '3 cloves of garlic', '1 onion', '1 bunch of fresh dill', 'olive oil', '2 teaspoons ground cumin', '100 g cooked brown basmati rice', '150 g cooked green lentils', '50 g raisins', '80 g feta cheese', 'Sweet tomato sauce', '400 g tin of chopped tomatoes', '1 clove of garlic', '2 tablespoons extra virgin olive oil', '1 tablespoon caster sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/curried-cauli-potatoes-chickpeas-spinach/,"Curried cauli, potatoes, chickpeas & spinach",40 minutes                                                    ,"Not too tricky                                                    
","['1 cauliflower', '800 g potatoes', '2 cloves of garlic', '1 onion', '1 long green chilli', '2 tablespoons olive oil', '2 tablespoons unsalted butter', '1 teasponn turmeric', '1 teaspoon ground cumin', '1 teaspoon ground coriander', '1 teaspoon mustard seeds', '1 teaspoon ground ginger', '1 teaspoon curry powder or garam masala', '1 x 400 g tin of chickpeas', '250 g baby spinach', 'natural yoghurt', '1 lime']"
https://www.jamieoliver.com/recipes/vegetables-recipes/grilled-courgettes-with-chickpeas-marjoram/,Grilled courgettes with chickpeas & marjoram,50 minutes plus soaking overnight                                                    ,"Super easy                                                    
","['120 g dried chickpeas', '3 courgettes', '3-4 tablespoons extra virgin olive oil', ""50 g goat's cheese"", 'a few sprigs of fresh marjoram', '1 lemon']"
https://www.jamieoliver.com/recipes/fruit-recipes/food-allergy-mums-christmas-mince-pies/,Food Allergy Mums’ Christmas mince pies,30 minutes plus chilling                                                    ,"Super easy                                                    
","['170 g gluten-free plain flour , plus extra for dusting', '85 g dairy-free sunflower spread', '2 tablespoons caster sugar', 'cold water', 'vegetarian mincemeat , to fill']"
https://www.jamieoliver.com/recipes/vegetable-recipes/trio-of-mezedes/,Trio of mezedes,40 minutes                                                    ,"Not too tricky                                                    
","['MARINATED FETA', '300 g feta cheese', '1 lemon', '3-4 sprigs of fresh thyme', '210 ml extra virgin olive oil', 'SPICED OLIVES', '1 tablespoon coriander seeds', '1/2 lemon', '320 g mixed black and green olives (stone in)', '1 dried red chilli', '2 fresh bay leaves', '250 ml extra virgin olive oil', 'MARINATED PEPPERS', '3 red peppers', '4 cloves of garlic', '2 sprigs of fresh rosemary', '4 tablespoons red wine vinegar', '150 ml extra virgin olive oil']"
https://www.jamieoliver.com/recipes/sweets-and-desserts-recipes/peppermint-creams/,Peppermint creams,20 minutes plus drying                                                    ,"Super easy                                                    
","['1 free-range egg white', '½ a lemon', '400 g icing sugar , plus extra for dusting', '½ teaspoon peppermint extract']"
https://www.jamieoliver.com/recipes/fruit-recipes/saffron-poached-pears/,Saffron-poached pears,2 hours 15 minutes plus cooling                                                    ,"Not too tricky                                                    
","['4 medium pears', '10 cardamom pods', '320 g caster sugar', '½ a vanilla pod', '100 mg saffron', '1 small stick of cinnamon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/helen-s-chickpea-leek-carrot-stew/,"Helen’s chickpea, leek & carrot stew",45 minutes                                                    ,"Super easy                                                    
","['1 small leek', '1 small carrot', '½ tablespoon olive oil', '1 x 210 g tin of chickpeas', '2 tablespoons natural yoghurt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/helen-s-ratatouille-with-mash/,Helen’s ratatouille with mash,30 minutes plus cooling                                                    ,"Super easy                                                    
","['½ a small onion', '1 small courgette', '¼ of a small aubergine', '¼ of a small green or red pepper', '1 medium tomato', '½ tablespoon olive oil', '2 tablespoons tomato purée', '1 large potato (400g)', '1 tablespoon milk']"
https://www.jamieoliver.com/recipes/vegetables-recipes/helen-s-red-lentil-cauliflower-smash-with-rice/,Helen’s red lentil & cauliflower smash with rice,30 minutes                                                    ,"Super easy                                                    
","['1 small carrot', '1 small sweet potato (150g)', '¼ of an eating apple', '40 g red lentils', '6 cauliflower florets (250g)']"
https://www.jamieoliver.com/recipes/vegetables-recipes/helen-s-sweet-potato-red-pepper-stew/,Helen’s sweet potato & red pepper stew,1 hour                                                    ,"Super easy                                                    
","['1 small sweet potato (150g)', '1 small onion', '1 carrot', '1 small red pepper', '3 sprigs of fresh flat-leaf parsley', '½ tablespoon olive oil', '1 x 400 g tin of chopped tomatoes', '60 g frozen peas']"
https://www.jamieoliver.com/recipes/turkey-recipes/christmas-mulligatawny-soup/,Christmas Mulligatawny soup,55 minutes                                                    ,"Not too tricky                                                    
","['1 large onion', '2 cloves of garlic', '1 carrot', '300 g butternut squash', '1 thumb-sized piece of ginger', '1 tablespoon olive oil', '1 dried red chilli', '1 tablespoon tomato purée', '1 tablespoon curry paste', '500 g leftover cooked free-range turkey', '1 x 400 g tin chopped tomatoes', '750 ml hot organic chicken or giblet stock', '300 g basmati rice', 'a few sprigs of fresh coriander']"
https://www.jamieoliver.com/recipes/fruit-recipes/cranberry-chilli-jam/,Cranberry & chilli jam,1 hour                                                    ,"Not too tricky                                                    
","['2 red onions', '4 cloves of garlic', '3-4 long fresh red chillies', 'olive oil', '500 g fresh cranberries', '150 g sugar', '40 ml red wine vinegar']"
https://www.jamieoliver.com/recipes/fish-recipes/christmas-jerk-gravadlax/,Christmas jerk gravadlax,20 minutes plus 3 days curing                                                    ,"Not too tricky                                                    
","['1.2 kg side of salmon, from sustainable sources', 'SPICE CURE', '1 orange', '1 scotch bonnet chilli', '1 shallot', '1 teaspoon allspice', '½ teaspoon cinnamon', '1 tablespoon treacle', '6 tablespoons rock salt', '2 tablespoons brown sugar', '2 tablespoons rum , plus 50ml extra for rinsing off the cure', 'HERB CURE', '½ a bunch of fresh flat-leaf parsley', '½ a bunch of fresh thyme', '½ a bunch of fresh chives']"
https://www.jamieoliver.com/recipes/vegetables-recipes/hasselback-potatoes-with-gorgonzola-honey/,Hasselback potatoes with gorgonzola & honey,1 hour 10 minutes                                                    ,"Not too tricky                                                    
","['1 kg small-medium waxy potatoes', '½ a bunch of fresh rosemary , (15g)', '80 g unsalted butter , (cold)', 'olive oil', 'runny honey', '75 g Gorgonzola cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/persian-squash-pistachio-roast/,Persian squash & pistachio roast,1 hour 55 minutes                                                    ,"Showing off                                                    
","['400 g squash', 'olive oil', '1 red onion', '2 cloves of garlic', '50 g dried apricots', '50 g sour cherries or cranberries', '2 tesapoons cumin seeds', '2 teaspoons coriander seeds', '1 lemon', '1 bunch of fresh coriander , (15g)', '200 g tinned or vacuum-packed chestnuts', '½ teaspoon ground turmeric', '1 teaspoon ground cinnamon', '100 g shelled pistachios', '100 g almonds', '100 g cooked quinoa or brown rice', '2 medium free-range eggs , (or to make it vegan, 2 tablespoons of chia seeds mixed with 6 tablespoons of water and left to soak)', '1 pomegranate', 'TOMATO SAUCE', '2 cloves of garlic', '1 small onion', '2 fresh red chillies', '1 stick of cinnamon', '½ a bunch of fresh thyme', '1 pinch of turmeric', '2 x 400 g tins of quality plum tomatoes', '1 tablespoon balsamic vinegar', 'FETA', '200 g feta cheese , optional', '1 lemon , optional', '1 teaspoon coriander seeds , optional']"
https://www.jamieoliver.com/recipes/fish-recipes/sesame-seared-salmon/,Sesame seared salmon,21 minutes                                                    ,"Not too tricky                                                    
","['2 x 130 g salmon fillets, skin on, scaled, pin-boned', '2 tablespoons sesame seeds', '1 bunch of mint (30g)', '2 large oranges', 'extra virgin olive oil', 'red wine vinegar', '1 x 250 g packet of cooked mixed grains', '2 small carrots', '2 heaped teaspoons harissa']"
https://www.jamieoliver.com/recipes/eggs-recipes/spiced-veggie-rice-with-poached-eggs/,Spiced veggie rice with poached eggs,55 minutes                                                    ,"Not too tricky                                                    
","['7-8 spring onions', '2 cloves of garlic', '2 fresh red chillies', 'rapeseed or olive oil', '2 fresh bay leaves', '4 whole cardamom pods', '3 teaspoons coriander seeds', '3 teaspoons cumin seeds', '1 teaspoon ground turmeric', '300 g basmati rice', '400 g leftover roast veg , such as parsnips, beetroots, potatoes', '6 medium free-range eggs', '1 splash of white wine vinegar', '200 g leftover cooked green veg , such as Brussels sprouts, spinach', '1 bunch of fresh flat-leaf parsley , (30g)', '1 bunch of fresh mint , (30g)', '2 limes', '1 pomegranate']"
https://www.jamieoliver.com/recipes/vegetables-recipes/jamie-s-christmas-curry/,Jamie’s Christmas curry,2 hours 10 minutes                                                    ,"Showing off                                                    
","['1½ teaspoons fennel seeds', '1½ teaspoons coriander seeds', '1 tesapoon chilli flakes', '1 medium cauliflower', 'groundnut oil', '15cm piece of ginger', '9 cloves of garlic', '20 finger aubergines', '3 medium onions', '2-3 fresh green chillies', '1 kg ripe tomatoes', '1 cinnamon stick', '150 g cashews', '100 g coconut shavings', '1 pomegranate', 'SPICE BLEND', '1 teaspoon cardamom pods', '2 teaspoons turmeric powder', '3 dried Kashmiri red chillies', '7 cloves', '1 tablespoon fennel seeds', '1 teaspoon cumin seeds', '1 teaspoon black peppercorns', 'INDIAN TEMPEH', '3 cloves of garlic', '1 small handful of fresh curry leaves', '1 tablespoon brown mustard seeds']"
https://www.jamieoliver.com/recipes/eggs-recipes/salmon-devilled-eggs/,Salmon devilled eggs,30 minutes                                                    ,"Not too tricky                                                    
","['8 large free-range eggs', '25 g smoked salmon', '4 sprigs of fresh dill , plus extra for serving', '1 pinch of cayenne pepper', 'MAYONNAISE', '1 large free-range egg yolk', '2 teaspoons Dijon mustard', '1/2 lemon , (20ml juice)', '100 ml olive oil', '100 ml sunflower oil']"
https://www.jamieoliver.com/recipes/eggs-recipes/smoked-salmon-omelette-with-sprouts/,Smoked salmon omelette with sprouts,55 minutes                                                    ,"Not too tricky                                                    
","['6 cloves of garlic', '5cm piece of ginger', '170 g purple sprouting broccoli', '160 g Brussels sprouts', '2 teaspoons fish sauce', '150 g beansprouts', '4 large free-range eggs', '160 g quality smoked salmon', 'CHILLI SAUCE', '5 golden shallots , (160g)', '180 g palm sugar', '180 g long red chillies', 'peanut oil', '20 ml fish sauce', '1 lime']"
https://www.jamieoliver.com/recipes/turkey-recipes/food-allergy-mums-gravy/,Food Allergy Mums' gravy,10 minutes                                                    ,"Super easy                                                    
","['Pan juice from the turkey , approximately 100ml', '2 teaspoons cornflour', '1 tablespoon cold water', '100 - 300 ml fresh stock , (which you can make yourself or buy from most supermarkets)']"
https://www.jamieoliver.com/recipes/fruit-recipes/roasted-pear-with-walnut-ginger-filling/,Roasted pear with walnut & ginger filling,50 minutes plus cooling                                                    ,"Not too tricky                                                    
","['5 comice pears', '1 ½ teaspoon ground cinnamon', '1 teaspoon caraway seeds', '70 g walnut halves', '20 g pine nuts', '20 g stem ginger , optional']"
https://www.jamieoliver.com/recipes/vegetable-recipes/rudolph-s-rocket-fuel/,Rudolph’s rocket fuel,55 minutes                                                    ,"Super easy                                                    
","['6 medium carrots', '1 parsnip', '1 large potato', '1 leek', '1 medium onion', '1 eating apple', '2 cloves of garlic', 'olive oil', 'sweet paprika']"
https://www.jamieoliver.com/recipes/rice-recipes/wild-rice-brussels-sprout-super-salad/,Wild rice & Brussels sprout super salad,45 minutes plus cooling                                                    ,"Not too tricky                                                    
","['300 g mixed wild rice', '2 red onions', '2 tablespoons red wine vinegar', '500 g Brussels sprouts', '8 radishes', '1 lemon', '1 large bunch of mixed soft fresh herbs, such as mint, parsley, basil', '1 large handful of dried cranberries or raisins', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/salt-cinnamon-kale-crisps/,Salt & cinnamon kale crisps,15 minutes                                                    ,"Super easy                                                    
","['12 large whole kale leaves , (200g)', '3 tablespoons olive oil', '1/2 tablespoon sugar', '1/2 tablespoon cinnamon']"
https://www.jamieoliver.com/recipes/fruit-recipes/mincemeat/,Mincemeat,20 minutes plus infusion                                                    ,"Super easy                                                    
","['150 g dried figs', '1 Bramley apple', '2 clementines', '2 sprigs of fresh rosemary', '100 g dried cranberries', '100 g dried blueberries', '6 tablespoons agave syrup', '1/2 teaspoon ground cloves', '1 teaspoon ground allspice', '2 teaspoons ground ginger', '5 tablespoons port']"
https://www.jamieoliver.com/recipes/vegetables-recipes/grilled-cauliflower-with-winter-pesto/,Grilled cauliflower with winter pesto,1 hour                                                    ,"Not too tricky                                                    
","['3 banana shallots or 1 onion', 'olive oil', '1 large cauliflower', '1 tesapoon ground dried chilli', '2 x 400 g tins cannellini beans', 'HERB PESTO', '25 g unsalted nuts , (whatever kind you have)', '3-4 sprigs of woody herbs, such as rosemary, thyme, flat-leaf parsley', '1 lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/homemade-vegetable-crisps/,Homemade vegetable crisps,2 hours 10 minutes                                                    ,"Super easy                                                    
","['500 g parsnips', '330 g carrots', '400 g beetroot', 'SPICY SALT', '1 teaspoon sea salt', '½ teaspoon fennel seeds', '2 dried red chillies']"
https://www.jamieoliver.com/recipes/vegetables-recipes/butternut-squashed/,Butternut squashed,2 hours 30 minutes                                                    ,"Not too tricky                                                    
","['2 butternut squash', '50 g pine nuts', 'a few sprigs of fresh sage', 'extra virgin olive oil', '½ fresh red chilli', '200 g vacuum-packed chestnuts', '½ teaspoon ground cinnamon', 'balsamic vinegar , optional']"
https://www.jamieoliver.com/recipes/vegetable-recipes/pumpkin-chickpea-coconut-curry/,"Pumpkin, chickpea & coconut curry",1 hour 10 minutes                                                    ,"Super easy                                                    
","['1 pumpkin , or squash (roughly 900g)', '4 cm piece of ginger', '4 shallots', '4 cloves of garlic', '1 fresh red chilli', '1 bunch fresh coriander', 'groundnut oil', '1 teaspoon mustard seeds', '20 curry leaves', '1 teaspoon turmeric', '1 x 400 g tin of chopped tomatoes', '2 x 400 g tins of light coconut milk', '2 x 400 g tins of chickpeas']"
https://www.jamieoliver.com/recipes/fruit-recipes/spiced-plum-chutney/,Spiced plum chutney,1 hour 30 minutes plus cooling                                                    ,"Not too tricky                                                    
","['vegetable oil', '4 shallots', '1 kg mixed plums', '3 fresh bay leaves', '1 cinnamon stick', '5 cloves', '½ teaspoon ground allspice', '½ teaspoon ground ginger', '400 g brown sugar', '1 orange', 'cider vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/fresh-tomato-broth/,Fresh tomato broth,1 hour 50 minutes                                                    ,"Not too tricky                                                    
","['4 onions', '6 cloves of garlic', '4 sticks of celery', '20 large ripe mixed-colour tomatoes , (about 2.5kg)', '1 x 2kg whole free-range chicken , fat trimmed off', '1 tablespoon tomato purée , optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/instant-pickled-onions/,Instant pickled onions,30 minutes                                                    ,"Not too tricky                                                    
","['500 ml red wine vinegar', '½ a bunch of fresh thyme , (15g)', '500 ml white wine vinegar', '4 fresh bay leaves', '500 g red onions', '500 g white onions']"
https://www.jamieoliver.com/recipes/vegetables-recipes/south-indian-pumpkin-pickle/,South Indian pumpkin pickle,1 hour 15 minutes plus cooling                                                    ,"Showing off                                                    
","['2 red onions', '3 cloves of garlic', '2.5 cm piece of ginger', '500 g pumpkin', '2 fresh green chillies', 'vegetable oil', '1 teaspoon mustard seeds', '1 teaspoon fenugreek seeds', '1 tablespoon ground coriander', '1 tablespoon ground cumin', '1 tablespoon turmeric', '1 x 400 g tin of plum tomatoes', '6 limes', 'cider vinegar', '250 g brown sugar']"
https://www.jamieoliver.com/recipes/fruit-recipes/lemon-pickle/,Lemon pickle,20 minutes plus cooling                                                    ,"Not too tricky                                                    
","['2 lemons', '1 small fresh red chilli', '2 tablespoons olive oil', '1 tablespoon yellow mustard seeds', '1 teaspoon cumin seeds', '1 small handful curry leaves', '3 tablespoons caster sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/quick-pickled-celery/,Quick pickled celery,30 minutes                                                    ,"Super easy                                                    
","['1 small shallot', '150 ml cider vinegar', '2 fresh bay leaves', '3 cloves', '1 teaspoon coriander seeds', '1 small piece of cinnamon , or cassia', 'a few black peppercorns', '400 g celery', '1 handfulof black olives , (stone in)', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/pork-recipes/pub-style-pork-scratchings/,Pub-style pork scratchings,1 hour 10 minutes                                                    ,"Super easy                                                    
","['60 g higher-welfare pork rind , in one piece', '1 teaspoon fennel seeds']"
https://www.jamieoliver.com/recipes/vegetables-recipes/lemon-roast-potatoes/,Lemon roast potatoes,1 hour 20 minutes                                                    ,"Super easy                                                    
","['1 kg potatoes', '2 lemons', '1 tablespoon coriander seeds', 'extra virgin olive oil', '1 tablespoon dried oregano']"
https://www.jamieoliver.com/recipes/chocolate-recipes/flourless-chocolate-cake/,Flourless chocolate cake,1 hour 30 minutes plus cooling                                                    ,"Not too tricky                                                    
","['200 g unsalted butter , plus extra for greasing', '200 g dark chocolate (70%)', '1 tablespoon strong coffee', '6 large free-range eggs', '250 g golden caster sugar', '70 g cocoa powder , plus extra for dusting']"
https://www.jamieoliver.com/recipes/pork-recipes/pork-apple-sauce/,Pork & apple sauce,50 minutes                                                    ,"Not too tricky                                                    
","['2 green eating apples', '1cm piece of ginger', '150 g brown rice', '200 g small carrots', '200 g tenderstem broccoli', '220 g piece of lean higher-welfare pork fillet', '1 whole nutmeg , for grating', '8 leaves of fresh sage', 'olive oil', '2 oranges', '2 tablespoons natural yogurt']"
https://www.jamieoliver.com/recipes/chocolate-recipes/food-allergy-mums-really-chocolatey-chocolate-cake/,Food Allergy Mums' really chocolatey chocolate cake,50 minutes                                                    ,"Not too tricky                                                    
","['Cake', '450 ml rice milk', '1 tablespoon cider vinegar', '300 g caster sugar', '300 g gluten-free self-raising flour', '100 g cocoa powder', '1 tablespoon gluten-free baking powder', '1 teaspoon bicarbonate of soda', '¼ teaspoon xanthan gum', '1 pinch of salt', '160 ml sunflower oil', '2 tablespoons vanilla extract', 'Icing', '225 g dairy-free sunflower spread', '225 g icing sugar', '50 g cocoa powder', '100 g dairy-free dark chocolate (70% cocoa)', 'To decorate', 'dairy-free chocolate buttons or fresh berries']"
https://www.jamieoliver.com/recipes/vegetables-recipes/skinny-homemade-houmous/,Skinny homemade houmous,5 minutes                                                    ,"Super easy                                                    
","['1 x 660 g jar of chickpeas', '1 teaspoon tahini', '2 tablespoons natural yoghurt', '1 pinch of cayenne pepper', '½ a clove of garlic', '½ a lemon']"
https://www.jamieoliver.com/recipes/fruit-recipes/gooseberry-elderflower-jam/,Gooseberry & elderflower jam,1 hour                                                    ,"Not too tricky                                                    
","['2 kg gooseberries', '12 elderflower heads , or 100ml elderflower cordial', '2 vanilla pods', '750 g sugar']"
https://www.jamieoliver.com/recipes/game-recipes/whole-roasted-pheasant/,Whole roasted pheasant,2 hours 35 minutes                                                    ,"Not too tricky                                                    
","['1 carrot', '3 onions', '3 hen pheasants , (600g per bird)', '150 g unsalted butter', '75 ml white wine vinegar', '100 ml white wine', '1 sprig of lemon thyme', '1 litre organic chicken stock']"
https://www.jamieoliver.com/recipes/vegetables-recipes/classic-ratatouille/,Classic ratatouille,1 hour 15 minutes                                                    ,"Super easy                                                    
","['2 red onions', '4 cloves of garlic', '2 aubergines', '3 courgettes', '3 red or yellow peppers', '6 ripe tomatoes', '½ a bunch of fresh basil , (15g)', 'olive oil', 'a few sprigs of fresh thyme', '1 x 400 g tin of quality plum tomatoes', '1 tablespoon balsamic vinegar', '½ a lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/quinoa-feta-broad-bean-salad/,"Quinoa, feta & broad bean salad",1 hour 20 minutes                                                    ,"Not too tricky                                                    
","['3 corn on the cob', '1 onion', '1 big bunch of fresh coriander , (60g)', 'olive oil', '2-3 fresh red chillies', '2 cloves of garlic', '2 teaspoons ground cumin', '300 g fresh broad beans , shelled, or 200g frozen', '220 g quinoa', 'extra virgin olive oil', '3 limes', '200 g feta cheese', 'hot chilli sauce , optional']"
https://www.jamieoliver.com/recipes/beef-recipes/sancochado/,Sancochado,3 hours                                                    ,"Super easy                                                    
","['1 kg rolled beef brisket', '4 sticks of celery', '2 onions', '750 g heirloom carrots', '3 cobs of corn', '2 large sweet potatoes', '1 savoy cabbage', 'dried oregano']"
https://www.jamieoliver.com/recipes/rice-recipes/tacu-tacu/,Tacu tacu,1 hour                                                    ,"Super easy                                                    
","['300 g long-grain white rice', '1 plantain', '2 cloves of garlic', '1 onion', '1 fresh red chilli', '1 x 400 g tin of haricot beans', 'olive oil', 'hot chilli sauce', '4 large eggs']"
https://www.jamieoliver.com/recipes/vegetables-recipes/classic-guacamole/,Classic guacamole,10 minutes                                                    ,"Super easy                                                    
","['½ a small red onion', '1-2 fresh red chillies', '3 ripe avocados', '1 bunch of fresh coriander', '6 ripe cherry tomatoes', '2 limes', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/classic-tomato-salsa/,Classic tomato salsa,20 minutes                                                    ,"Super easy                                                    
","['6 ripe tomatoes', '1 big bunch of fresh coriander', '1 onion', '2 fresh jalapeño or green chillies', '1 large clove of garlic', '1-2 limes', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/chicken-recipes/chargrilled-chicken-kebabs/,Chargrilled chicken kebabs,1 hour                                                    ,"Super easy                                                    
","['2 cloves of garlic', '3 cm piece of ginger', '140 g natural yoghurt', '60 ml passata', 'olive oil', '1 teaspoon garam masala', '½ teaspoon smoked paprika', '½ teaspoon ground turmeric', '4 free-range skinless chicken breasts', '1 large red pepper']"
https://www.jamieoliver.com/recipes/beef-recipes/michela-s-beef-sweet-potato-and-ricotta/,"Michela’s beef, sweet potato and ricotta",25 minutes                                                    ,"Super easy                                                    
","['1 large sweet potato , (300g)', '200 g quality minced beef', '2 tablespoons ricotta cheese', 'extra virgin olive oil', '2 sprigs of fresh thyme , optional']"
https://www.jamieoliver.com/recipes/fruit-recipes/michela-s-banana-pear-prunes-no-cook/,"Michela’s banana, pear & prunes (no cook)",10 minutes                                                    ,"Super easy                                                    
","['1 ripe pear', '5 prunes', '1 tablespoon Greek yogurt', '1 chopped frozen banana']"
https://www.jamieoliver.com/recipes/fruit-recipes/michela-s-plum-apple/,Michela’s plum & apple,30 minutes                                                    ,"Super easy                                                    
","['4 red plums , (300g)', '4 eating apples , (400g)', '1 lemon', 'flaked almonds , optional', 'Greek yogurt']"
https://www.jamieoliver.com/recipes/eggs-recipes/michela-s-kale-ricotta-squash-omelette/,"Michela’s kale, ricotta & squash omelette",20 minutes                                                    ,"Not too tricky                                                    
","['2 large free-range eggs', '1 handful of fresh kale , or frozen kale powder (see below)', '2 tablespoons ricotta cheese', '150 g leftover roasted butternut squash', 'olive oil', 'Parmesan cheese']"
https://www.jamieoliver.com/recipes/beef-recipes/michelas-baby-bolognese/,Michela’s baby Bolognese,1 hour 50 minutes                                                    ,"Super easy                                                    
","['1 stick of celery', '1 carrot', '1 raw beetroot', '1 red onion', 'olive oil', '1 clove of garlic', '500 g quality minced beef', '1 x 400 g tin chopped tomatoes']"
https://www.jamieoliver.com/recipes/fruit-recipes/michela-s-avocado-fig-spinach-no-cook/,"Michela’s avocado, fig & spinach (no cook)",5 minutes                                                    ,"Super easy                                                    
","['½ a ripe avocado', '1 large handful of baby spinach', ""1 fresh fig , (or a few dried if you can't get fresh)""]"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-asparagus-crustless-tart/,Chicken & asparagus crustless tart,45 minutes plus cooling                                                    ,"Super easy                                                    
","['2 tablespoons butter , plus extra for greasing', '3-4 spring onions , finely sliced, plus extra to garnish', '2 cloves of garlic , peeled and minced', '300 g asparagus', '4 medium free-range eggs', '100 g ricotta', '50 ml whole milk', '50 g Parmesan , freshly grated', '300 g cooked free-range chicken , roughly chopped']"
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-chopped-salad/,Simple chopped salad,25 minutes                                                    ,"Super easy                                                    
","['4 spring onions', '1 cucumber', 'a few sprigs of fresh basil', '2 small ripe avocados', '1 round lettuce', '1 punnet of cress', '3 tablespoons extra virgin olive oil', '1 lemon', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/eggs-recipes/tomato-and-basil-omelette/,Tomato & basil omelette,25 minutes                                                    ,"Super easy                                                    
","['2 sprigs of fresh basil', '3 cherry tomatoes', '2 large eggs', 'olive oil']"
https://www.jamieoliver.com/recipes/chicken-recipes/jools-easy-chicken-curry/,Jools’ easy chicken curry,1 hour 30 minutes                                                    ,"Super easy                                                    
","['1 onion', '4cm piece of ginger', '2 cloves of garlic', 'olive oil', '2 tablespoons tikka masala paste', '3 tablespoons natural yoghurt', '2 tablespoons tomato purée', '8 skinless chicken thighs, bone in', '1 x 400 g tin of chopped tomatoes', '1 x 400 g tin of green lentils', '1 x 400 g tin of light coconut milk', '2 handfuls of baby spinach , optional', '2 tablespoons mango chutney']"
