recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/fish-recipes/the-best-tuna-burger/,The best tuna burger,25 minutes plus chilling                                                    ,"Super easy                                                    
","['1 sprig of fresh basil', '1 sprig of fresh mint', '4 spring onions', '1 fresh red chilli', '1 lemon', '600 g fresh tuna steak , from sustainable sources', '1 pinch of ground coriander', 'olive oil', '½ a round lettuce', '1 handful of rocket leaves', '2 ripe tomatoes', '4 ciabatta rolls or burger buns', 'tomato ketchup or salsa verde']"
https://www.jamieoliver.com/recipes/seafood-recipes/the-best-tempura-lobster-with-dipping-sauce/,The best tempura lobster with dipping sauce,30 minutes plus oil heating time                                                    ,"Not too tricky                                                    
","['2 x 1.3 kg live lobsters , from sustainable sources, ask your fishmonger', '1 handful okra , left whole', '4 fresh red chillies , left whole', 'edible flowers, such as viola, borage, courgette , optional', 'for the tempura batter', '2 free-range egg yolks', '350 ml water , iced', '1 teaspoon cornflour', '200 g self-raising flour', 'For the dipping sauce', '12 tablespoons rice wine vinegar', '4 tablespoons sugar', '2 tablespoons low-salt soy sauce', '2 teaspoons grated fresh ginger']"
https://www.jamieoliver.com/recipes/pasta-recipes/the-best-pasta-salad/,The best pasta salad,15 minutes                                                    ,"Super easy                                                    
","['310 g small shell-shaped pasta', '3 cloves garlic', '255 g yellow cherry tomatoes', '255 g red cherry tomatoes', '1 handful black olives , pitted', '2 tablespoons fresh chives', '1 handful fresh basil', '½ cucumber', '4 tablespoons white wine vinegar , or to taste', '7 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/chicken-recipes/the-best-marinated-chicken-kebabs/,The best marinated chicken kebabs,15 minutes plus marinating time                                                    ,"Super easy                                                    
","['500 g boneless higher-welfare chicken breasts', '4 courgettes , sliced very thinly lengthways', '6-8 skewers or sticks of fresh rosemary , lower leaves removed, tips kept on', 'For the marinade', '1 handful fresh coriander', '1 handful fresh mint', '3 cloves garlic', '6 spring onions', '1 red chilli', '1 lemon , zest and juice of', 'sea salt', 'freshly ground black pepper', 'olive oil']"
https://www.jamieoliver.com/recipes/chicken-recipes/tender-and-crisp-chicken-legs-with-sweet-tomatoes/,Tender and crisp chicken legs with sweet tomatoes,1 hour 35 minutes                                                    ,"Super easy                                                    
","['4 higher-welfare chicken legs , jointed', 'sea salt', 'freshly ground black pepper', '1 big bunch fresh basil , leaves picked, stalks finely chopped', '2 big handfuls red and yellow cherry tomatoes and ripe plum tomatoes , cherry tomatoes halved, plum tomatoes quartered', '1 whole bulb garlic , broken into cloves', '1 fresh red chilli , finely chopped', 'olive oil', '410 g tinned cannellini beans , drained, optional', '2 handfuls new potatoes , scrubbed, optional']"
https://www.jamieoliver.com/recipes/duck-recipes/sweet-duck-legs-cooked-with-plums-and-star-anise/,Sweet duck legs cooked with plums and star anise,2 hours 35 minutes plus marinating time                                                    ,"Super easy                                                    
","['4 fat duck legs', '4 tablespoons soy sauce', '3 teaspoons five-spice', '1 handful star anise', '½ stick cinnamon', '1 tablespoon olive oil', '1-2 fresh red chillies , deseeded and sliced', '16 plums , halved and destoned', '2 tablespoons Demerara sugar']"
https://www.jamieoliver.com/recipes/pork-recipes/sweet-cherry-tomato-and-sausage-bake/,Sweet cherry tomato and sausage bake,1 hour 15 minutes                                                    ,"Super easy                                                    
","['2 kg lovely ripe cherry tomatoes , mixed colours if you can find them', '2 sprigs fresh thyme', '2 sprigs fresh rosemary', '2 sprigs fresh bay', '1 tablespoon dried oregano', '3 cloves garlic , peeled and chopped', '12 higher-welfare Cumberland or coarse Italian pork sausages', 'extra virgin olive oil', 'balsamic vinegar']"
https://www.jamieoliver.com/recipes/chicken-recipes/super-tasty-spanish-roast-chicken/,Super tasty Spanish roast chicken,1 hour 40 minutes                                                    ,"Super easy                                                    
","['1.6 kg potatoes , peeled and cut into 2.5cm dice', '4 lemons', '1 handful fresh flat-leaf parsley', '2 kg higher-welfare chicken', 'sea salt', 'freshly ground black pepper', '300 g iberico chorizo sausage', 'olive oil', '2 cloves garlic , peeled and finely chopped']"
https://www.jamieoliver.com/recipes/eggs-recipes/sunny-side-up-eggs/,Sunny side-up eggs,5 minutes                                                    ,"Super easy                                                    
","['1 tablespoon olive oil', '4 large free-range eggs', '1/16 teaspoon sea salt', 'freshly ground black pepper , to taste']"
https://www.jamieoliver.com/recipes/vegetables-recipes/summer-tomato-and-horseradish-salad/,Summer tomato and horseradish salad,10 minutes plus salting time                                                    ,"Super easy                                                    
","['4 large handfuls mixed tomatoes', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', 'good-quality red wine vinegar', '½ clove garlic , grated', '2 teaspoons fresh horseradish , grated, or jarred hot horseradish', '1 small handful fresh flat-leaf parsley , finely sliced']"
https://www.jamieoliver.com/recipes/fruit-recipes/summer-fruit-elderflower-and-prosecco-jelly/,"Summer fruit, elderflower and Prosecco jelly",10 minutes plus chilling and setting time                                                    ,"Super easy                                                    
","['8 punnets mixed soft fruit (blackberries, raspberries, strawberries, blueberries)', '4 leaves beef gelatine', '140 ml elderflower cordial', '2 heaped tablespoons caster sugar', '425 ml Prosecco , chilled']"
https://www.jamieoliver.com/recipes/fish-recipes/stuffed-sea-bass/,Stuffed sea bass,50 minutes                                                    ,"Not too tricky                                                    
","['2 whole sea bass , from sustainable sources, ask your fishmonger, cleaned and gutted, head and tail on', '1 whole fennel', '1 teaspoon fennel seeds', '2 cloves garlic', '50 ml olive oil', '35 g butter', '½ a bunch of fresh dill', '½ a bunch of fresh flat-leaf parsley', '½ a bunch of fresh basil', '½ a bunch of fresh mint', '10 baby potatoes', '20 capers', '1 lemon', '200 ml white wine', '200 g tomato and basil sauce']"
https://www.jamieoliver.com/recipes/vegetables-recipes/street-salad-insalata-di-strada/,Street salad (Insalata di strada),30 minutes                                                    ,"Super easy                                                    
","['500 g new potatoes , scrubbed', 'sea salt', 'freshly ground black pepper', '3 handfuls mixed crunchy salad leaves, such as, radicchio, rocket, romaine', '1 small handful fresh mint , leaves picked and torn', '1 bulb fennel , halved and finely sliced, herby tops reserved', '½ Cedro lemon , sliced wafer thin, optional', 'For the Sicilian blood orange dressing', '1 blood orange , juice of', '3 tablespoons good-quality white wine vinegar or herb vinegar', 'extra virgin olive oil', '1 good pinch dried oregano', '2 tablespoons capers , washed if using salted, chopped if large', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/fruit-recipes/strawberries-with-lemon-and-mint-fragole-con-limone-e-menta/,Strawberries with lemon and mint (Fragole con limone e menta),5 minutes plus freezing time                                                    ,"Super easy                                                    
","['400 g strawberries , hulled and quartered, or wild strawberries left whole', '1 lemon , finely grated zest of', '2 tablespoons caster sugar', '4 sprigs mint']"
https://www.jamieoliver.com/recipes/seafood-recipes/stir-fried-warm-salad-of-prawns-and-baby-courgettes/,Stir-fried warm salad of prawns and baby courgettes,15 minutes                                                    ,"Super easy                                                    
","['20 medium-large prawns , from sustainable sources, ask your fishmonger, peeled', '10 baby courgettes', '6 tablespoons sunflower or nut oil', '2 limes , zest and juice of', '1 heaped tablespoon fresh ginger , grated', '2 fresh red chillies , deseeded and finely chopped', '1 small handful mixed fresh coriander and mint', '2 tablespoons low-salt soy sauce']"
https://www.jamieoliver.com/recipes/vegetables-recipes/stir-fried-vegetables/,Stir-fried vegetables,15 minutes                                                    ,"Super easy                                                    
","['1 clove of garlic', '1 fresh red chilli', '3 spring onions', '1 small red onion', '1 handful of mangetout', 'a few shiitake mushrooms', 'a few water chestnuts', '1 handful of shredded green cabbage', 'olive oil', '2 teaspoons soy sauce', 'sesame oil', 'sesame seeds , to sprinkle on top']"
https://www.jamieoliver.com/recipes/vegetables-recipes/stir-fried-corn-with-chilli-ginger-garlic-and-parsley/,"Stir-fried corn with chilli, ginger, garlic and parsley",5 minutes                                                    ,"Super easy                                                    
","['corn kernels', '2 tablespoons olive oil', '1 tablespoon chopped ginger', '1 teaspoon chopped chilli', '1 handful chopped fresh parsley', '2 tablespoons low-salt soy sauce']"
https://www.jamieoliver.com/recipes/vegetables-recipes/steamed-aubergine/,Steamed aubergine,20 minutes                                                    ,"Super easy                                                    
","['2 medium purple aubergines', 'For the dressing', '2 teaspoons sugar', '4 tablespoons low-salt soy sauce', '3 tablespoons sweet chilli dipping sauce', '2 teaspoons sesame oil', '1 lemon , zest and juice of', '4 spring onions , sliced', '2 fresh red chillies , finely chopped', '1 large handful fresh coriander , roughly sliced', '1 large handful fresh basil , roughly sliced', '1 large handful fresh mint , roughly sliced', '1 large handful yellow celery leaves', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/fish-recipes/steamed-asian-sea-bass-in-the-bag/,Steamed Asian sea bass in the bag,30 minutes plus optional marinating time                                                    ,"Super easy                                                    
","['6 lime leaves', '1-2 sticks lemon grass , chopped', '1 clove garlic , finely sliced', '1-2 red chillies , to taste, seeded and chopped', '1 small tablespoon freshly grated ginger', '1 handful coriander , leaves picked and stalks reserved, plus extra to serve', '1 tablespoon Kikkoman low-salt soy sauce', '1 lime , zested and halved', '2 tablespoons olive oil', '2 thick sea bass fillets , from sustainable sources, ask your fishmonger, about 200g each', '1 free-range egg white', '1 small wineglass sake']"
https://www.jamieoliver.com/recipes/vegetables-recipes/squash-laksa-soup/,Squash laksa soup,1 hour                                                    ,"Super easy                                                    
","['1 butternut squash', '1 dried red chilli', 'sea salt', 'freshly ground black pepper', 'olive oil', '2-3 fresh red chillies , deseeded', '3 cloves garlic', '1 thumb-sized piece fresh ginger , peeled', '1 large bunch fresh coriander , leaves picked, stalks reserved', '1 tablespoon sesame oil', '2 limes , zested and halved', '2 tablespoons fish sauce', '800 ml unsweetened light coconut milk', '300 ml organic chicken stock', '200 g rice noodles', '1 red chilli , deseeded and sliced, optional', 'cress , to serve, optional']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spring-vegetable-stew-vignole/,Spring vegetable stew (Vignole),50 minutes                                                    ,"Super easy                                                    
","['4 small artichokes , or violet', 'sea salt', 'freshly ground black pepper', '340 g podded fresh baby broad beans', '6 baby leeks , or 1 regular leek, outer leaves removed, cut into 8cm lengths, washed', '200 g spinach or chard , picked and washed', 'extra virgin olive oil', '1 small white onion , peeled and finely chopped', '310 ml organic chicken stock', '340 g podded fresh peas', '4 thick slices quality prosciutto', '1 small bunch fresh mint , leaves picked', '1 small bunch fresh flat-leaf parsley , leaves picked']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spring-minestrone/,Spring minestrone,45 minutes                                                    ,"Super easy                                                    
","['6 heaped tablespoons fresh pesto', '1.5 litres organic chicken, ham or vegetable stock', '1 bulb fennel', '100 g fine asparagus', '2 Romanesco cauliflowers , or 1 large cauliflower', '6 baby courgettes', '6 ripe plum tomatoes', 'olive oil', '2 cloves garlic', '1 bunch of spring onions', '200 g green and yellow beans', '100 g peas', '100 g broad beans', '100 g spaghetti', '½ a bunch of fresh green or purple basil', '1 small handful of fresh chives', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-roasted-squash/,Spicy roasted squash,40 minutes                                                    ,"Super easy                                                    
","['1 butternut squash , (1.2kg)', '1 heaped tablespoon coriander seeds', '1-2 small dried red chillies , (to taste)', '4 cloves of garlic', '3 sprigs of fresh rosemary', '6 rashers of higher-welfare smoked back bacon', 'olive oil']"
https://www.jamieoliver.com/recipes/lamb-recipes/spicy-lamb-cutlets-with-crispy-coriander-potatoes/,Spicy lamb cutlets with crispy coriander potatoes,1 hour 5 minutes                                                    ,"Super easy                                                    
","['8 quality lamb cutlets', '4 tablespoons olive oil , plus extra for the lamb', 'sea salt', '1 tablespoon freshly ground black pepper', '1 dried chilli , finely sliced', '1 small handful fresh thyme leaves', '1 kg waxy red potatoes', '2 tablespoons coriander seeds', '½ teaspoon ground cinnamon', '1 small glass red wine', '1 large cabbage , shredded', '1 lemon , juice of', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/pasta-recipes/spaghetti-with-prawns-and-rocket-spaghetti-con-gamberetti-e-rucola/,Spaghetti with prawns and rocket (Spaghetti con gamberetti e rucola),20 minutes                                                    ,"Not too tricky                                                    
","['455 g dried spaghetti', '2 cloves garlic', 'extra virgin olive oil', '1-2 dried red chillies', '400 g peeled raw prawns , from sustainable sources, ask your fishmonger', '1 small wineglass white wine', '2 heaped tablespoons sun-dried tomato purée , or 6 sun-dried tomatoes blitzed in a blender', '1 lemon', '2 handfuls of rocket']"
https://www.jamieoliver.com/recipes/pasta-recipes/spaghetti-vongole/,Spaghetti vongole,30 minutes                                                    ,"Not too tricky                                                    
","['1 kg small clams , from sustainable sources, ask your fishmonger, scrubbed clean', '½ a bunch fresh flat-leaf parsley (15g)', '4 cloves garlic', '10 cherry tomatoes', '250 ml white wine', '400 g dried spaghetti', 'extra virgin olive oil', '1-2 dried red chillies']"
https://www.jamieoliver.com/recipes/fish-recipes/southern-indian-rice-and-seafood-soup/,Southern Indian rice and seafood soup,50 minutes                                                    ,"Super easy                                                    
","['5 tablespoons vegetable or sunflower oil', '3 tablespoons brown mustard seeds', '1 handful fresh curry leaves , picked off their stalks', '2 teaspoons cumin seeds', '1 teaspoon garam masala', '1½ teaspoons chilli powder', '2 teaspoons turmeric', '3 red chillies , deseeded and finely sliced', '2 large thumb-sized pieces fresh ginger , peeled and grated', '6 cloves garlic , peeled and finely chopped', '2 onions , peeled and finely chopped', '2 handfuls basmati rice', '565 ml water', '600 g fish , from sustainable sources, ask your fishmonger, skinned, filleted and cut into 2-3 inch chunks', '400 ml light coconut milk', 'sea salt', 'freshly ground black pepper', '2 limes , juice of', '1 handful fresh coriander , roughly chopped', '3 tablespoons freshly grated coconut']"
https://www.jamieoliver.com/recipes/vegetables-recipes/smashed-celeriac/,Smashed celeriac,40 minutes                                                    ,"Super easy                                                    
","['1 celeriac', 'olive oil', '1 handful of fresh thyme', '2 cloves of garlic', '3-4 tablespoons water or organic stock']"
https://www.jamieoliver.com/recipes/pork-recipes/slow-roasted-spiced-pork-loin-with-black-eyed-beans-and-tomatoes/,Slow-roasted spiced pork loin with black-eyed beans and tomatoes,1 hour 50 minutes plus resting time                                                    ,"Super easy                                                    
","['2 kg higher-welfare rib-end loin of pork , skin on, French-trimmed', 'sea salt', 'freshly ground black pepper', '5 teaspoons smoked paprika', '1 lemon , juice of', 'olive oil', '3 red onions , finely sliced', '6-8 fresh red, yellow and green chillies', '120 g small whole iberico chorizo sausages , thickly sliced', '6 bay leaves', '2 sprigs fresh rosemary , finely chopped', '3 x 400 g good-quality tinned plum tomatoes , roughly chopped', '2 handfuls fresh ripe tomatoes , halved', '4 x 410 g tinned black-eyed beans , drained', '5 cloves garlic , peeled and finely chopped', '1 handful fresh flat-leaf parsley , chopped', 'red wine vinegar', 'soured cream , to serve']"
https://www.jamieoliver.com/recipes/vegetables-recipes/slow-roasted-balsamic-tomatoes-with-baby-leeks-and-basil/,Slow-roasted balsamic tomatoes with baby leeks and basil,1 hour 10 minutes                                                    ,"Super easy                                                    
","['12 plum tomatoes', '4 cloves garlic , peeled and finely sliced', '1 handful fresh basil , leaves picked and torn up', '12 fresh bay leaves', '12 baby leeks , trimmed and washed', 'sea salt', 'freshly ground black pepper', '200 ml balsamic vinegar', '2 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/lamb-recipes/slow-cooked-shoulder-of-lamb-with-roasted-vegetables/,Slow-cooked shoulder of lamb,4 hours 20 minutes                                                    ,"Not too tricky                                                    
","['2 red onions', '1 whole bulb garlic', '3 carrots', '2 sticks of celery', '1 large leek or 2-3 baby leeks', '1 handful ripe tomatoes', 'olive oil', '1 small lamb shoulder , bone in (2.25kg)', '½ a bunch of fresh rosemary', '2 fresh bay leaves', '½ a bunch of fresh thyme', '2 x 400 g tins of plum tomatoes', '1 bottle of red wine']"
https://www.jamieoliver.com/recipes/beef-recipes/sloppy-joe/,Sloppy Joe,35 minutes                                                    ,"Super easy                                                    
","['¾ pound quality lean ground beef (10% fat) or turkey', '1 yellow onion , peeled and diced', '1 green bell pepper , cored, seeded and diced', '¾ cup tomato puree', '2 tablespoons cider vinegar', '1½ tablespoons light brown sugar', '1 tablespoon honey', '2 teaspoons Dijon mustard', '½ teaspoon chilli powder', '½ can kidney beans , drained and rinsed', 'freshly ground pepper , to taste', '4 whole wheat hamburger buns or whole wheat wraps', '1 cup shredded lettuce']"
https://www.jamieoliver.com/recipes/beef-recipes/sizzling-beef-with-spring-onions-and-black-bean-sauce/,Sizzling beef with spring onions & black bean sauce,35 minutes                                                    ,"Super easy                                                    
","['130 g long-grain or basmati rice', '200 g sirloin or rump steak', '1 red pepper', '1 handful baby corn', '1 thumb-sized piece fresh ginger', '2 cloves garlic', '½ fresh red chilli', '2 spring onions', '½ a bunch fresh coriander , (15g)', '1 handful mangetout', '1 tablespoon sesame oil', '1 tablespoon groundnut oil', '2 tablespoons good-quality black bean sauce', '1 tablespoon soy sauce', '2 limes', '1 large free-range egg']"
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-crunchy-side-salad/,Simple crunchy side salad,10 minutes                                                    ,"Super easy                                                    
","['1 handful of fine green beans', '1 little gem lettuce', '1 cos lettuce', '½ cucumber', '1 carrot', '1 heart celery , yellow leaves reserved', '1 handful fresh flat-leaf parsley , leaves picked']"
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-as-that-celeriac/,Simple as that celeriac,40 minutes                                                    ,"Super easy                                                    
","['1 celeriac , roughly 1kg', 'olive oil', 'a few sprigs fresh lemon thyme', 'sea salt']"
https://www.jamieoliver.com/recipes/vegetables-recipes/saut-ed-jerusalem-artichokes-with-garlic-and-bay-leaves/,Sautéed Jerusalem artichokes with garlic and bay leaves,40 minutes                                                    ,"Super easy                                                    
","['600 g Jerusalem artichokes', 'olive oil', 'a few bay leaves', '2 cloves garlic', '1 splash white wine vinegar', 'salt', 'pepper']"
https://www.jamieoliver.com/recipes/pork-recipes/sausages-and-green-lentils-with-tomato-salsa-salsicce-con-lenticchie-verdi-e-salsa-di-pomodoro/,Sausages and green lentils with tomato salsa (Salsicce con lenticchie verdi e salsa di pomodoro),1 hour 25 minutes                                                    ,"Super easy                                                    
","['8 medium-sized quality Italian sausages , or good fat Cumberlands', 'olive oil', '500 g purple-sprouting broccoli or cima di rapa', '½ lemon , juice of', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'For the salsa rossa', 'olive oil', '1 small red onion , peeled and finely chopped', '3 cloves garlic , peeled and finely chopped', '1 small cinnamon stalk', '1-2 small dried red chillies , crumbled', '2-3 tablespoons red wine vinegar , plus extra for dressing', '2 x 400 g good-quality tinned plum tomatoes', 'For the lentils', '400 g lenticchie di Castelluccio or Puy lentils', '2 cloves garlic , peeled', '1 bay leaf', '1 handful fresh flat-leaf parsley , leaves chopped, stalks reserved', 'red wine vinegar or sherry vinegar', '1 small handful fresh thyme tips']"
https://www.jamieoliver.com/recipes/fish-recipes/salt-cod-soup-zuppa-di-baccala/,Salt cod soup (Zuppa di baccala),55 minutes plus soaking or salting time                                                    ,"Super easy                                                    
","['310 g salt cod , or 600g fresh cod, haddock or monkfish fillets, from sustainable sources, ask your fishmonger', '1 white onion , peeled', '2 small carrots , peeled', '2 sticks celery , trimmed, pale green inner leaves reserved', '2 cloves garlic , peeled', '1 small bunch fresh flat-leaf parsley , stalks and leaves separated', 'extra virgin olive oil', '1 small dried red chilli , crumbled', '2 x 400 g good-quality tinned plum tomatoes', '425 ml light organic chicken stock', 'sea salt', 'freshly ground black pepper', '1 lemon , juice of']"
https://www.jamieoliver.com/recipes/seafood-recipes/roasted-concertina-squid-with-grilled-leeks-and-a-warm-chorizo-dressing/,Roasted concertina squid with grilled leeks & a warm chorizo dressing,35 minutes                                                    ,"Not too tricky                                                    
","['4 medium-sized squid , from sustainable sources, ask your fishmonger, skinned, cleaned and prepared (tentacles removed but reserved)', '8 baby leeks , outer leaves trimmed back, washed', 'olive oil', 'sea salt', 'freshly ground black pepper', '1 bulb fennel , cut into thin wedges, herby tops reserved', '1 radicchio , leaves separated, washed and spun dry', '2 lemons , halved', 'For the chorizo dressing', 'olive oil', '100 g iberico chorizo sausage , chopped into small pieces', '1 sprig fresh rosemary , leaves picked and chopped', '2 cloves garlic , peeled and finely grated', 'extra virgin olive oil', '3 tablespoons balsamic vinegar', '1 lemon , juice of']"
https://www.jamieoliver.com/recipes/chicken-recipes/roasted-chicken-breast-with-lemony-bombay-potatoes/,Roasted chicken breast with lemony Bombay potatoes,55 minutes                                                    ,"Super easy                                                    
","['200 g potatoes', '¼ teaspoon ground turmeric', '½ teaspoon ground cumin', '1 lemon', 'a few sprigs of fresh coriander', '½ red pepper', '2 cm piece of ginger', '1 free-range chicken breast', 'olive oil']"
https://www.jamieoliver.com/recipes/chicken-recipes/roasted-chicken-breast-with-cherry-tomatoes-and-asparagus/,Roasted chicken breast with cherry tomatoes and asparagus,40 minutes                                                    ,"Super easy                                                    
","['1 chicken breast', '8 sticks asparagus , trimmed', '6 cherry tomatoes', '2 sprigs rosemary', '1 pinch sea salt', '1 pinch freshly ground black pepper', 'olive oil', 'white wine', 'balsamic vinegar']"
https://www.jamieoliver.com/recipes/pork-recipes/roasted-carrots-and-beets-with-the-juiciest-pork-chops/,Roasted carrots & beets with the juiciest pork chops,1 hour 20 minutes                                                    ,"Super easy                                                    
","['750 g carrots , mixed colours if available, peeled', '750 g beets , different sizes and colours if available', '1 bulb garlic , broken apart, half the cloves smashed, half left whole', 'extra virgin olive oil', '1 orange , juice of', 'a few sprigs of fresh thyme , leaves picked', 'a few sprigs of fresh rosemary , leaves picked', '5 tablespoons balsamic vinegar', '4 thick higher-welfare pork loin chops , skin on', '8 fresh sage leaves', '1 lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roasted-baby-leeks-with-thyme/,Roasted baby leeks with thyme,20 minutes                                                    ,"Super easy                                                    
","['20 baby leeks', 'olive oil', 'red wine vinegar', '1 teaspoon chopped fresh thyme leaves', '2 cloves garlic , peeled and sliced']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roast-potatoes-with-sage-and-orange/,Roast potatoes with sage & orange,1 hour 5 minutes                                                    ,"Super easy                                                    
","['2 kg King Edward potatoes', '2 oranges', '1 big bunch of fresh sage', '8 cloves of garlic', '6 tablespoons goose fat or olive oil']"
https://www.jamieoliver.com/recipes/lamb-recipes/roast-leg-of-lamb-with-aubergines-and-onions/,Roast leg of lamb,1 hour 45 minutes plus resting time                                                    ,"Super easy                                                    
","['2 kg quality leg of lamb', 'olive oil', '3 round purple aubergines (or 4 normal ones)', '2 red onions', '1 tablespoon dried oregano', '1 bunch of fresh rosemary', 'TOMATO SAUCE', '2-3 cloves of garlic', '1 big bunch of fresh flat-leaf parsley', '', '2 x 400 g tins of quality plum tomatoes', 'herb or red wine vinegar', '1 dried red chilli', '3 anchovy fillets in oil , from sustainable sources', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/chicken-recipes/roast-chicken-with-lemon-and-rosemary-roast-potatoes/,Roast chicken with lemon & rosemary roast potatoes,2 hours plus resting time                                                    ,"Super easy                                                    
","['2 kg higher-welfare chicken', 'sea salt', 'freshly ground black pepper', '1.5 kg potatoes , peeled', '1 large lemon , preferably unwaxed', '1 whole bulb garlic , broken into cloves', '1 handful fresh thyme', 'olive oil', '1 handful fresh rosemary sprigs , leaves picked', '8 rashers higher-welfare smoked streaky bacon , optional']"
https://www.jamieoliver.com/recipes/beef-recipes/reuben-ish-sandwich/,Reuben-ish sandwich,10 minutes                                                    ,"Super easy                                                    
","['2 big slices rye bread , 1cm in size', 'low fat mayonnaise', '3 heaped tablespoons sauerkraut', '1 fresh red chilli , deseeded and finely sliced', '3 slices pastrami', 'a few gherkins', '60 g Swiss cheese', '1 handful watercress leaves , to serve']"
https://www.jamieoliver.com/recipes/vegetables-recipes/raw-beetroot-salad/,Raw beetroot salad,15 minutes                                                    ,"Super easy                                                    
","['beetroots', 'salt', 'pepper', 'flat-leaf parsley', 'fresh horseradish']"
https://www.jamieoliver.com/recipes/beef-recipes/pytt-y-panna-little-pieces-in-a-pan/,Pytt y panna (Little pieces in a pan),35 minutes                                                    ,"Super easy                                                    
","['2 thick slices higher-welfare smoked bacon , or 6 rashers of higher-welfare smoked streaky bacon', '2 quality smoked or regular sausages , cooked', '300 g quality cooked brisket , or other leftover cooked meat', '80 g salami , skin removed', '2 small onions , peeled', '3 large carrots , quartered', '1 kg potatoes , scrubbed clean', 'a few sprigs fresh rosemary and thyme , leaves picked', ""4 quail's eggs"", '1 jar dill pickles , to serve', 'DRESSING', '1 teaspoon good mustard', '1 tablespoon good-quality cider vinegar', '3 tablespoons extra virgin olive oil', '1 small handful fresh chives , finely chopped', '1 small handful fresh dill , roughly chopped', '1 small handful fresh flat-leaf parsley , leaves picked']"
https://www.jamieoliver.com/recipes/seafood-recipes/prawn-stuffed-spicy-fish-with-vermicelli/,Prawn-stuffed spicy fish with vermicelli,1 hour 5 minutes                                                    ,"Not too tricky                                                    
","['100 g vermicelli', '2 courgettes', '2 tomatoes , roughly chopped', '½ a bunch fresh coriander , (15g) roughly chopped', '1 small preserved lemon , (or ½ a homemade preserved lemon), finely chopped', '1 pinch ground cumin , plus a little extra', '1 teaspoon sweet paprika , plus a little extra', '1 teaspoon ground ginger , plus a little extra', '2 teaspoons harissa', '2 x 300 g dorade, or other large fish such as sea bass, snapper or cod , from sustainable sources, ask your fishmonger, scaled, fins cut off, cavity cut open and cleaned', 'olive oil', '1 large handful small raw peeled prawns , from sustainable sources, ask your fishmonger']"
https://www.jamieoliver.com/recipes/seafood-recipes/prawn-and-watermelon-salad/,Prawn and watermelon salad,20 minutes                                                    ,"Super easy                                                    
","['2 limes , zest and juice of', '12 raw prawns , from sustainable sources, ask your fishmonger, peeled', '100 g unsalted cashews', '1 tablespoon sesame seeds', '1 small bunch mint', '1 red chilli , deseeded and finely chopped', '2 handfuls baby spinach', '400 g watermelon , seeds removed, cut into chunks', '4 spring onions , finely sliced', 'sesame oil', 'sea salt', 'freshly ground black pepper']"
https://www.jamieoliver.com/recipes/eggs-recipes/potato-and-chorizo-omelette-with-a-kinda-parsley-salad/,Potato and chorizo omelette with a kinda parsley salad,45 minutes                                                    ,"Super easy                                                    
","['4 small waxy potatoes , scrubbed and cut into chunks', '6 large free-range eggs', '2 x 60 g iberico chorizo sausages , cut into 1cm thick slices', '2 sprigs fresh rosemary , leaves picked', '2 shallots , peeled and very finely sliced', '1 lemon , juice of', 'extra virgin olive oil', '1 bunch fresh flat-leaf parsley , (30g), leaves picked']"
https://www.jamieoliver.com/recipes/lamb-recipes/pot-roasted-shoulder-of-lamb-with-roasted-butternut-squash-and-sweet-red-onions/,Pot-roasted shoulder of lamb with roasted butternut squash and sweet red onions,2 hours 20 minutes                                                    ,"Not too tricky                                                    
","['1 quality shoulder of lamb , deboned and untied', '1 dessertspoon coriander seeds', '1 small handful fresh rosemary , leaves picked', 'sea salt', 'freshly ground black pepper', 'extra virgin olive oil', '3 red onions , peeled and quartered', '565 ml cranberry juice', '2 butternut squash , quartered', '1 small handful fresh coriander , leaves picked', '4 spring onions , trimmed and finely sliced', '1 lemon , juice of', '8 tablespoons fat-free natural yoghurt']"
